date	open	high	close	low	volume	price_change	p_change	ma5	ma10	ma20	v_ma5	v_ma10	v_ma20	turnover
2015/3/26	23.95	25	23.13	23.1	68020.88	-0.82	-3.42	22.38	21.611	20.404	59782.03	47653.55	36694.79	8.11
2015/3/27	23.36	24.14	24.1	22	56858.88	0.97	4.19	22.938	22.084	20.673	65530.08	50963.55	38432.79	6.78
2015/3/30	23.8	24.08	23.6	23.35	32040.49	-0.5	-2.08	23.31	22.375	20.878	65178.64	49533.92	38277.91	3.82
2015/3/31	23.61	24.2	23.98	23.1	38450.56	0.38	1.61	23.752	22.615	21.118	61537.88	48101.46	39142.54	4.58
2015/4/1	23.9	25.49	25.2	23.53	55305.72	1.22	5.09	24.002	22.993	21.395	50135.31	50426.67	40487.82	6.59
2015/4/2	25.2	26.57	25.84	24.68	42715.32	0.64	2.54	24.544	23.462	21.726	45074.19	52428.11	41263.41	5.09
2015/4/3	25.59	26.5	25.86	25.1	35269.88	0.02	0.08	24.896	23.917	22.081	40756.39	53143.24	41714.53	4.21
2015/4/7	25.86	26.49	25.96	25.45	32735.64	0.1	0.39	25.368	24.339	22.426	40895.42	53037.03	41896.27	3.9
2015/4/8	25.97	26.01	25.27	24.85	42920.5	-0.69	-2.66	25.626	24.689	22.724	41789.41	51663.65	42896.32	5.12
2015/4/9	25.28	25.34	24.61	23.55	28905.23	-0.66	-2.61	25.508	24.755	22.985	36509.31	43322.31	43333.89	3.45
2015/4/10	24.5	25.1	24.94	24.1	21233.57	0.33	1.34	25.328	24.936	23.274	32212.96	38643.58	43148.57	2.53
2015/4/13	25.19	27	26.84	24.95	50839.25	1.9	7.62	25.524	25.21	23.647	35326.84	38041.62	44502.58	6.06
2015/4/14	28.87	28.87	26.26	25.9	45791.34	-0.58	-2.16	25.584	25.476	23.926	37937.98	39416.7	44475.31	5.46
2015/4/15	25.6	25.6	25.12	24.62	32370.57	-1.14	-4.34	25.554	25.59	24.103	35827.99	38808.7	43455.08	3.86
2015/4/16	25.01	25.48	25.1	24	27722.26	-0.02	-0.08	25.652	25.58	24.287	35591.4	36050.36	43238.51	3.31
2015/4/17	25.08	25.99	25.11	24.98	28307.8	0.01	0.04	25.686	25.507	24.485	37006.24	34609.6	43518.86	3.37
2015/4/20	24.71	25	23.74	23	31203.49	-1.37	-5.46	25.066	25.295	24.606	33079.09	34202.97	43673.1	3.72
2015/4/21	23.7	24.51	24.46	23.61	19303.02	0.72	3.03	24.706	25.145	24.742	27781.43	32859.7	42948.37	2.3
2015/4/22	24.7	25.38	24.93	24.5	31411.84	0.47	1.92	24.668	25.111	24.9	27589.68	31708.84	41686.24	3.75
2015/4/23	25.1	25.67	25.67	24.91	40208.47	0.74	2.97	24.782	25.217	24.986	30086.92	32839.16	38080.74	4.79
2015/4/24	25.4	26.68	26.24	25.1	60113.28	0.57	2.22	25.008	25.347	25.142	36448.02	36727.13	37685.36	7.17
2015/4/27	26.35	26.6	25.75	25.61	45212.35	-0.49	-1.87	25.41	25.238	25.224	39249.79	36164.44	37103.03	5.39
2015/4/28	25.75	25.85	24.29	23.5	26660.01	-1.46	-5.67	25.376	25.041	25.259	40721.19	34251.31	36834	3.18
2015/4/29	24.3	25	24.89	24.07	21710.09	0.6	2.47	25.368	25.018	25.304	38780.84	33185.26	35996.98	2.59
2015/4/30	25.4	25.95	25.33	24.8	37997.73	0.44	1.77	25.3	25.041	25.311	38338.69	34212.81	35131.58	4.53
2015/5/4	25.33	26.09	25.75	25.13	32673.92	0.42	1.66	25.202	25.105	25.306	32850.82	34649.42	34629.51	3.9
2015/5/5	25.68	25.74	24.86	24.77	22086.82	-0.89	-3.46	25.024	25.217	25.256	28225.71	33737.75	33970.36	2.63
2015/5/6	24.86	25.84	25.28	24.85	35286.63	0.42	1.69	25.222	25.299	25.222	29951.04	35336.11	34097.91	4.21
2015/5/7	25.19	26	24.5	24.06	24177.25	-0.78	-3.08	25.144	25.256	25.184	30444.47	34612.66	33160.75	2.88
2015/5/8	24.63	25.85	25.85	24.63	28382.46	1.35	5.51	25.248	25.274	25.246	28521.42	33430.05	33134.61	3.38
2015/5/11	26.1	28.4	28.12	26.05	74162.36	2.27	8.78	25.722	25.462	25.405	36819.1	34834.96	35781.05	8.84
2015/5/12	28	29.5	28.95	26.25	68073.38	0.83	2.95	26.54	25.782	25.51	46016.42	37121.07	36642.75	8.12
2015/5/13	28.43	29.35	28.4	28.08	37004.05	-0.55	-1.9	27.164	26.193	25.617	46359.9	38155.47	36203.39	4.41
2015/5/14	28.38	30	29.45	28.05	41763.08	1.05	3.7	28.154	26.649	25.834	49877.07	40160.77	36673.01	4.98
2015/5/15	29.01	32.28	31.79	29.01	54849.03	2.34	7.95	29.342	27.295	26.168	55170.38	41845.9	38029.35	6.54
2015/5/18	31.49	34	32.15	31.05	49297.61	0.36	1.13	30.148	27.935	26.52	50197.43	43508.27	39078.84	5.88
2015/5/19	32.14	34.99	34.2	31.52	40794.16	2.05	6.38	31.198	28.869	27.043	44741.59	45379	39558.38	4.86
2015/5/20	34.24	36	33.6	32.48	40291.43	-0.6	-1.75	32.238	29.701	27.5	45399.06	45879.48	40607.8	4.8
2015/5/21	33.85	35.13	34.45	33.81	31052.63	0.85	2.53	33.238	30.696	27.976	43256.97	46567.02	40589.84	3.7
2015/5/22	35.04	35.71	34.5	33.46	34499.05	0.05	0.14	33.78	31.561	28.418	39186.98	47178.68	40304.37	4.11
2015/5/25	34.3	35.1	34.94	33.58	41924.71	0.44	1.27	34.338	32.243	28.853	37712.4	43954.91	39394.94	5
2015/5/26	34.9	36.78	36.15	34.05	34885.41	1.21	3.46	34.728	32.963	29.373	36530.65	40636.12	38878.59	4.16
2015/5/27	36.15	37.8	37.38	35.16	47188.41	1.23	3.4	35.484	33.861	30.027	37910.04	41654.55	39905.01	5.63
2015/5/28	37	38.8	35.3	33.64	45631.97	-2.08	-5.56	35.654	34.446	30.548	40825.91	42041.44	41101.1	5.44
2015/5/29	35	35.67	33.81	31.81	36367.24	-1.49	-4.22	35.516	34.648	30.972	41199.55	40193.26	41019.58	4.34
2015/6/1	34	36.99	36.15	34	39599.23	2.34	6.92	35.758	35.048	31.492	40734.45	39223.42	41365.85	4.72
2015/6/2	36.2	39.19	39.16	35.92	47465.23	3.01	8.33	36.36	35.544	32.207	43250.42	39890.53	42634.77	5.66
2015/6/3	39.23	42.18	41	37	59670.67	1.84	4.7	37.084	36.284	32.993	45746.87	41828.46	43853.97	7.11
2015/6/4	40.5	40.78	39.6	36.9	39006.28	-1.4	-3.42	37.944	36.799	33.748	44421.73	42623.82	44595.42	4.65
2015/6/5	39.85	40.43	38.6	38	53712.65	-1	-2.52	38.902	37.209	34.385	47890.81	44545.18	45861.93	6.4
2015/6/8	37.1	42.46	42.46	37.1	118211.42	3.86	10	40.164	37.961	35.102	63613.25	52173.85	48064.38	14.09
2015/6/9	43.31	43.31	41	39.46	71236.69	-1.46	-3.44	40.532	38.446	35.705	68367.54	55808.98	48222.55	8.49
2015/6/10	39.98	42.6	41.18	39.02	39546.49	0.18	0.44	40.568	38.826	36.344	64342.71	55044.79	48349.67	4.71
2015/6/11	40.65	44.44	43.7	40.65	63448.37	2.52	6.12	41.388	39.666	37.056	69231.12	56826.43	49433.93	7.56
2015/6/12	43.77	48.06	47.25	43.76	52261.64	3.55	8.12	43.118	41.01	37.829	68940.92	58415.87	49304.56	6.23
2015/6/15	47.5	47.55	45.16	45.1	59776.86	-2.09	-4.42	43.658	41.911	38.48	57254.01	60433.63	49828.53	7.13
2015/6/16	46	46	42.6	41.78	46624.96	-2.56	-5.67	43.978	42.255	38.9	52331.66	60349.6	50120.07	5.56
2015/6/17	42.66	45.02	44.9	39.01	41086.66	2.3	5.4	44.722	42.645	39.465	52639.7	58491.2	50159.83	4.9
2015/6/18	44.7	45.96	43.27	43.01	32519.5	-1.63	-3.63	44.636	43.012	39.906	46453.92	57842.52	50233.17	3.88
2015/6/19	41.99	42.74	39.38	38.98	27503.15	-3.89	-8.99	43.062	43.09	40.15	41502.23	55221.57	49883.38	3.28
2015/6/23	38.21	39.81	39.68	35.5	36648.08	0.3	0.76	41.966	42.812	40.387	36876.47	47065.24	49619.55	4.37
2015/6/24	37.99	40.95	40.13	37.99	35038.38	0.45	1.13	41.472	42.725	40.586	34559.15	43445.41	49627.19	4.18
2015/6/25	40.13	41.44	38.68	37.5	26235.44	-1.45	-3.61	40.228	42.475	40.651	31588.91	42114.3	48579.55	3.13
2015/6/26	37.25	38.8	34.81	34.81	21644.69	-3.87	-10.01	38.536	41.586	40.626	29413.95	37933.94	47380.18	2.58
2015/6/29	35.1	38.1	37.6	31.33	59049.87	2.79	8.02	38.18	40.621	40.816	35723.29	38612.76	48514.31	7.04
2015/6/30	33.84	40.12	38.5	33.84	52775.19	0.9	2.39	37.944	39.955	40.933	38948.71	37912.59	49173.11	6.29
2015/7/1	38.2	38.94	35.7	34.65	43493.16	-2.8	-7.27	37.058	39.265	40.76	40639.67	37599.41	48974.51	5.19
2015/7/2	35	35	32.13	32.13	40594.13	-3.57	-10	35.748	37.988	40.317	43511.41	37550.16	48020.68	4.84
2015/7/3	28.93	30.7	28.92	28.92	35332.52	-3.21	-9.99	34.57	36.553	39.783	46248.97	37831.46	47836.99	4.21
2015/7/6	31	31.5	26.03	26.03	51896.88	-2.89	-9.99	32.256	35.218	39.154	44818.38	40270.83	47746.2	6.19
2015/7/7	23.43	24.5	23.43	23.43	29257	-2.6	-9.99	29.242	33.593	38.203	40114.74	39531.73	43298.48	3.49
2015/7/8	21.09	25	22.22	21.09	168328.8	-1.21	-5.16	26.546	31.802	37.264	65081.87	52860.77	48153.09	20.07
2015/7/9	21.8	24.44	24.44	20.4	71707.51	2.22	9.99	25.008	30.378	36.427	71304.54	57407.98	49761.14	8.55
2015/7/10	26	26.88	26.88	25.1	25280.92	2.44	9.98	24.6	29.585	35.586	69294.22	57771.6	47852.77	3.01
2015/7/13	29.3	29.57	29.57	28.95	15049.32	2.69	10.01	25.308	28.782	34.702	61924.71	53371.54	45992.15	1.79
2015/7/14	32.38	32.53	32.53	30.5	93959.8	2.96	10.01	27.128	28.185	34.07	74865.27	57490	47701.3	11.2
2015/7/15	31.5	32.29	29.28	29.28	51139.72	-3.25	-9.99	28.54	27.543	33.404	51427.45	58254.66	47927.04	6.1
2015/7/16	27.2	31.83	30.69	26.39	60286.52	1.41	4.82	29.79	27.399	32.694	49143.26	60223.9	48887.03	7.19
2015/7/17	31	33.49	32.21	30.7	68936.85	1.52	4.95	30.856	27.728	32.141	57874.44	63584.33	50707.9	8.22
2015/7/20	33	34.5	32.82	31.6	95478.52	0.61	1.89	31.506	28.407	31.813	73960.28	67942.5	54106.67	11.38
2015/7/21	32.43	33.69	32.45	31.18	56679.74	-0.37	-1.13	31.49	29.309	31.451	66504.27	70684.77	55108.25	6.76
2015/7/22	31.99	33	32.74	31.5	55905.11	0.29	0.89	32.182	30.361	31.082	67457.35	59442.4	56151.58	6.67
2015/7/23	32.78	34.2	33.66	31.9	62209.08	0.92	2.81	32.776	31.283	30.831	67841.86	58492.56	57950.27	7.42
2015/7/24	33.97	34.49	32.31	32.08	62211.66	-1.35	-4.01	32.796	31.826	30.706	66496.82	62185.63	59978.62	7.42
2015/7/27	31.39	32.3	29.08	29.08	47823.76	-3.23	-10	32.048	31.777	30.28	56965.87	65463.08	59417.31	5.7
2015/7/28	26.21	28.98	26.17	26.17	77168.47	-2.91	-10.01	30.792	31.141	29.663	61063.62	63783.94	60636.97	9.2
2015/7/29	26.97	28.35	28.35	26.01	68515.5	2.18	8.33	29.914	31.048	29.296	63585.69	65521.52	61888.09	8.17
2015/7/30	27.64	30.15	29.01	27.64	70800.6	0.66	2.33	28.984	30.88	29.14	65304	66572.93	63398.41	8.44
2015/7/31	28	29.79	29.45	27.81	41668.92	0.44	1.52	28.412	30.604	29.166	61195.45	63846.14	63715.23	4.97
